InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
568046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/23/2011 12:16,2.95,18118,United Kingdom
568049,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/23/2011 12:38,2.95,17841,United Kingdom
568054,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,9/23/2011 12:50,2.95,16978,United Kingdom
568060,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/23/2011 13:11,2.95,14546,United Kingdom
568061,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/23/2011 13:12,2.95,16910,United Kingdom
568065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/23/2011 13:44,2.95,16240,United Kingdom
568066,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/23/2011 13:48,2.95,14529,United Kingdom
568066,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/23/2011 13:48,2.95,14529,United Kingdom
568094,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/23/2011 14:43,2.95,15807,United Kingdom
568104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,9/23/2011 15:50,2.95,16485,United Kingdom
568135,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/23/2011 17:04,5.79,,United Kingdom
568147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,9/25/2011 11:34,2.95,15044,United Kingdom
568165,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/25/2011 12:42,2.95,17131,United Kingdom
568168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/25/2011 12:46,2.95,15799,United Kingdom
568180,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/25/2011 13:42,2.95,15429,United Kingdom
568187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/25/2011 14:32,2.55,13408,United Kingdom
568198,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/25/2011 14:52,2.95,16771,United Kingdom
568210,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/25/2011 15:56,2.95,17159,United Kingdom
568241,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/26/2011 12:10,2.55,15218,United Kingdom
568245,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/26/2011 12:23,2.95,13867,United Kingdom
568301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/26/2011 12:45,2.95,16383,United Kingdom
568301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/26/2011 12:45,2.95,16383,United Kingdom
568301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/26/2011 12:45,2.95,16383,United Kingdom
568428,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/27/2011 11:27,2.95,14419,United Kingdom
568517,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/27/2011 12:52,2.95,14456,United Kingdom
568553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/27/2011 15:17,2.95,15674,United Kingdom
568566,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/27/2011 17:47,2.95,17609,United Kingdom
568614,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/28/2011 11:26,2.95,13515,United Kingdom
568653,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,9/28/2011 12:16,2.55,13798,United Kingdom
568662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/28/2011 12:36,2.95,16764,United Kingdom
568663,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/28/2011 12:46,2.95,14440,United Kingdom
568696,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/28/2011 14:56,2.95,13842,United Kingdom
568710,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/28/2011 15:42,2.55,14649,United Kingdom
568721,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/28/2011 16:24,5.79,,United Kingdom
568726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/28/2011 16:35,2.95,16775,United Kingdom
568788,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/29/2011 9:23,2.95,17894,United Kingdom
568801,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/29/2011 10:46,2.95,14475,United Kingdom
568831,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/29/2011 11:35,2.95,16059,United Kingdom
568878,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/29/2011 12:34,2.95,14524,United Kingdom
568901,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/29/2011 13:22,2.55,15050,United Kingdom
568919,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/29/2011 14:38,2.55,12937,United Kingdom
568949,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/29/2011 15:13,5.79,,United Kingdom
569014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/30/2011 9:05,2.95,18053,United Kingdom
569037,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/30/2011 10:45,2.95,13263,United Kingdom
569089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/30/2011 12:03,2.95,13764,United Kingdom
569105,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/30/2011 12:35,2.95,16729,United Kingdom
569110,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/30/2011 12:44,2.55,17675,United Kingdom
569129,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/30/2011 13:40,2.95,15034,United Kingdom
569134,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/30/2011 14:07,2.95,15411,United Kingdom
569139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/30/2011 14:55,2.95,16404,United Kingdom
569147,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/30/2011 15:33,2.55,12842,United Kingdom
569148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/30/2011 15:52,2.95,16613,United Kingdom
569206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/10/2011 10:58,2.95,15038,United Kingdom
569211,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2/10/2011 12:04,2.95,15774,United Kingdom
569212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/10/2011 12:05,2.95,15164,United Kingdom
569216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2/10/2011 12:41,2.95,15555,United Kingdom
569229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2/10/2011 14:56,2.95,14502,United Kingdom
569230,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2/10/2011 15:07,2.95,16533,United Kingdom
569236,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2/10/2011 15:49,2.95,14432,United Kingdom
569246,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/10/2011 9:57,5.79,14096,United Kingdom
569253,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,3/10/2011 10:55,2.95,13635,United Kingdom
569254,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/10/2011 11:00,2.95,18116,United Kingdom
569329,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/10/2011 13:03,2.95,17652,United Kingdom
569374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,3/10/2011 16:14,5.79,,United Kingdom
569397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,4/10/2011 8:26,2.95,12747,United Kingdom
569469,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,4/10/2011 12:22,2.95,16360,United Kingdom
569527,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/10/2011 14:53,2.95,12512,Israel
569527,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/10/2011 14:53,2.95,12512,Israel
569535,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,4/10/2011 15:41,2.95,15044,United Kingdom
569545,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,4/10/2011 16:37,5.79,,United Kingdom
C569548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,4/10/2011 17:31,2.95,18053,United Kingdom
569581,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/10/2011 11:16,2.95,15081,United Kingdom
569590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/10/2011 11:25,2.95,13949,United Kingdom
569662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,5/10/2011 13:19,2.95,15244,United Kingdom
569668,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,5/10/2011 13:47,2.95,16040,United Kingdom
569669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/10/2011 13:47,2.95,14730,United Kingdom
569669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/10/2011 13:47,2.95,14730,United Kingdom
569673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,5/10/2011 13:58,2.95,17222,United Kingdom
569702,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,5/10/2011 16:09,2.95,14396,United Kingdom
569726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,6/10/2011 9:36,2.95,17419,United Kingdom
569898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,6/10/2011 16:08,5.79,,United Kingdom
570011,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,7/10/2011 9:44,2.95,16477,United Kingdom
570016,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/10/2011 10:06,2.95,14911,EIRE
570022,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/10/2011 10:21,2.95,14067,United Kingdom
570088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,7/10/2011 11:32,2.95,16764,United Kingdom
570100,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/10/2011 12:12,2.95,13695,United Kingdom
570111,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,7/10/2011 12:28,2.95,15005,United Kingdom
570187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/10/2011 15:09,5.79,,United Kingdom
570200,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,7/10/2011 16:03,2.95,16918,United Kingdom
570224,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/10/2011 13:15,2.95,16931,United Kingdom
570225,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/10/2011 13:15,2.95,16595,United Kingdom
570244,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,9/10/2011 16:05,2.95,14514,United Kingdom
570273,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/10/2011 10:51,2.95,13373,United Kingdom
570333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/10/2011 12:19,2.95,18126,United Kingdom
570342,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/10/2011 12:26,2.95,17706,United Kingdom
570429,85123A,WHITE HANGING HEART T-LIGHT HOLDER,96,10/10/2011 14:06,2.55,13225,United Kingdom
570442,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/10/2011 14:37,2.95,16549,United Kingdom
570590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,11/10/2011 11:34,2.95,18075,United Kingdom
570674,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,11/10/2011 14:59,2.95,14911,EIRE
570677,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,11/10/2011 15:10,2.95,12836,United Kingdom
570688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,11/10/2011 16:29,2.95,,United Kingdom
570796,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/10/2011 12:19,2.95,16241,United Kingdom
570818,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,12/10/2011 12:47,2.95,17841,United Kingdom
570830,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/10/2011 13:20,2.95,14852,United Kingdom
570856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/10/2011 15:01,2.95,13464,United Kingdom
570871,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,12/10/2011 16:36,5.79,,United Kingdom
570875,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/10/2011 17:00,2.95,12667,Finland
570886,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,10/13/2011 10:23,2.55,13777,United Kingdom
570887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/13/2011 10:25,2.95,17169,United Kingdom
571008,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/13/2011 12:07,2.95,17063,United Kingdom
571028,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/13/2011 12:21,2.95,16770,United Kingdom
571031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/13/2011 12:30,2.95,15005,United Kingdom
571032,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/13/2011 12:38,2.95,13827,United Kingdom
571039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/13/2011 12:59,2.95,16121,United Kingdom
571062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,10/13/2011 14:37,2.95,16773,United Kingdom
571081,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/13/2011 15:23,2.95,16775,United Kingdom
571098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/13/2011 15:38,2.95,17841,United Kingdom
571098,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/13/2011 15:38,2.95,17841,United Kingdom
571108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,10/13/2011 16:24,2.95,14555,United Kingdom
571120,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,10/14/2011 9:06,2.55,16950,United Kingdom
571202,85123A,WHITE HANGING HEART T-LIGHT HOLDER,72,10/14/2011 12:29,2.95,14937,Channel Islands
571216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/14/2011 13:06,2.95,16081,United Kingdom
571228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/14/2011 14:00,2.95,15132,United Kingdom
571229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/14/2011 14:04,2.95,15453,United Kingdom
571231,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/14/2011 14:22,2.55,15856,United Kingdom
571257,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/14/2011 17:17,5.79,,United Kingdom
571274,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/16/2011 12:25,2.95,16934,United Kingdom
571279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,10/16/2011 12:54,2.95,16466,United Kingdom
571283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/16/2011 13:51,2.95,16533,United Kingdom
571286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/16/2011 14:35,2.95,14547,United Kingdom
571289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,25,10/16/2011 15:27,2.95,15113,United Kingdom
571314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/17/2011 10:43,2.55,14156,EIRE
571404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/17/2011 12:04,2.95,17520,United Kingdom
571418,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,10/17/2011 12:35,2.95,16412,United Kingdom
571425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/17/2011 12:41,2.95,14911,EIRE
571441,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/17/2011 13:31,5.79,14096,United Kingdom
571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/17/2011 14:12,2.95,16932,United Kingdom
571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/17/2011 14:12,2.95,16932,United Kingdom
571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/17/2011 14:12,2.95,16932,United Kingdom
571502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/17/2011 15:18,2.95,14422,United Kingdom
571508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/17/2011 15:27,5.79,,United Kingdom
571511,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/17/2011 16:04,2.95,15598,United Kingdom
571555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/18/2011 9:15,2.95,16458,United Kingdom
571563,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/18/2011 10:07,2.95,16249,United Kingdom
571654,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/18/2011 12:17,2.95,18118,United Kingdom
571697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/18/2011 14:49,2.95,12759,Netherlands
571713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/18/2011 16:58,5.79,,United Kingdom
571828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/19/2011 11:52,2.95,16440,United Kingdom
571841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/19/2011 12:21,2.95,17625,United Kingdom
C571856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,10/19/2011 13:37,2.95,17063,United Kingdom
571905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,10/19/2011 14:51,2.95,12370,Cyprus
571931,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/19/2011 16:59,5.79,,United Kingdom
572065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/20/2011 13:06,2.95,12556,Spain
572091,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,10/20/2011 14:40,2.95,15129,United Kingdom
572192,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/21/2011 11:30,2.95,18118,United Kingdom
572216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/21/2011 12:56,2.95,16015,United Kingdom
572219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/21/2011 13:17,2.95,17463,United Kingdom
572240,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/21/2011 15:18,2.95,13709,United Kingdom
572281,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/23/2011 11:10,2.95,17211,United Kingdom
572289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/23/2011 12:37,2.95,13782,United Kingdom
572291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/23/2011 12:46,2.95,16931,United Kingdom
572297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/23/2011 14:30,2.55,15953,United Kingdom
572303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/23/2011 14:56,2.95,18109,United Kingdom
572304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/23/2011 15:07,2.95,17131,United Kingdom
572306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/23/2011 15:11,2.95,17841,United Kingdom
572309,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,10/23/2011 15:29,2.95,14432,United Kingdom
572399,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/24/2011 11:56,2.95,15628,United Kingdom
572459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,60,10/24/2011 12:53,2.55,14911,EIRE
572461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/24/2011 12:56,2.95,17344,United Kingdom
572552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/24/2011 17:07,5.79,14096,United Kingdom
572553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,10/24/2011 17:09,5.79,,United Kingdom
572669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/25/2011 13:10,2.95,16549,United Kingdom
572735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/25/2011 15:36,2.95,15630,United Kingdom
572746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/25/2011 16:30,2.95,13263,United Kingdom
572755,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/25/2011 17:31,2.95,13601,United Kingdom
572758,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/25/2011 18:39,5.79,,United Kingdom
572811,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/26/2011 11:14,2.95,16071,United Kingdom
572913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/26/2011 16:21,2.95,15993,United Kingdom
572918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/26/2011 16:43,2.95,14379,United Kingdom
572918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/26/2011 16:43,2.95,14379,United Kingdom
572930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/27/2011 10:01,2.95,17613,United Kingdom
573027,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,10/27/2011 13:26,2.95,18225,United Kingdom
573076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/27/2011 14:05,2.95,13488,United Kingdom
573082,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,10/27/2011 14:21,2.55,17173,United Kingdom
573116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/27/2011 15:49,2.55,14525,United Kingdom
573137,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/27/2011 17:15,5.79,,United Kingdom
573145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/27/2011 18:02,2.95,18219,United Kingdom
573171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/28/2011 10:00,2.95,14218,United Kingdom
573270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/28/2011 13:00,2.95,17418,United Kingdom
573279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,10/28/2011 13:22,2.55,16107,United Kingdom
573286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/28/2011 14:38,2.95,,Switzerland
573286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/28/2011 14:38,2.95,,Switzerland
573300,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/28/2011 16:10,2.95,16049,United Kingdom
573305,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,10/28/2011 16:13,2.95,17837,United Kingdom
573311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/28/2011 16:45,2.95,14071,United Kingdom
573323,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,10/30/2011 10:54,2.95,15708,United Kingdom
573330,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/30/2011 11:22,2.95,16923,United Kingdom
573338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/30/2011 11:47,2.95,14546,United Kingdom
573340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/30/2011 11:55,2.95,14159,United Kingdom
573351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/30/2011 12:34,2.95,13524,United Kingdom
573365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/30/2011 13:13,2.95,12584,Italy
573373,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/30/2011 13:37,2.95,14684,United Kingdom
573374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/30/2011 13:39,2.95,14755,United Kingdom
573385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/30/2011 14:21,2.55,13421,United Kingdom
573395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/30/2011 15:11,2.95,15385,United Kingdom
573396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/30/2011 15:13,2.95,14723,United Kingdom
573396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,10/30/2011 15:13,2.95,14723,United Kingdom
573405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/30/2011 15:55,2.95,13822,United Kingdom
573408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,10/30/2011 15:59,2.95,16190,United Kingdom
573415,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,10/30/2011 16:17,2.95,13607,United Kingdom
573483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/31/2011 11:32,2.55,15793,United Kingdom
573496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,10/31/2011 11:59,2.95,17841,United Kingdom
573543,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/31/2011 13:05,2.95,17777,United Kingdom
573543,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/31/2011 13:05,2.95,17777,United Kingdom
573548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,10/31/2011 13:22,2.95,13680,United Kingdom
573576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/31/2011 14:09,5.79,14096,United Kingdom
573584,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/31/2011 14:36,2.55,16705,United Kingdom
573585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,10/31/2011 14:41,5.79,,United Kingdom
573665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/31/2011 16:24,2.55,13982,United Kingdom
573695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,10/31/2011 17:13,2.55,15023,United Kingdom
573808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/11/2011 11:29,2.95,14419,United Kingdom
573829,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,1/11/2011 11:35,2.95,16830,United Kingdom
573841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 11:39,2.95,14995,United Kingdom
573877,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,1/11/2011 13:04,2.95,14432,United Kingdom
573879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 13:21,2.95,15039,United Kingdom
573889,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 13:44,2.95,13571,United Kingdom
573904,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,1/11/2011 14:54,2.95,14505,United Kingdom
573905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 15:06,2.95,16971,United Kingdom
573918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,1/11/2011 17:20,2.95,17576,United Kingdom
573955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2/11/2011 10:51,2.95,14216,United Kingdom
574009,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2/11/2011 11:49,2.95,15750,United Kingdom
574043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2/11/2011 13:13,2.95,16367,United Kingdom
574055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2/11/2011 14:08,2.55,16525,United Kingdom
574062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2/11/2011 14:30,2.55,17675,United Kingdom
574074,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2/11/2011 15:33,5.79,,United Kingdom
574247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/11/2011 12:56,2.95,13168,United Kingdom
574285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,224,3/11/2011 15:01,3.2,17450,United Kingdom
574293,85123A,WHITE HANGING HEART T-LIGHT HOLDER,992,3/11/2011 15:32,3.2,17450,United Kingdom
574297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,3/11/2011 15:54,2.95,16602,United Kingdom
574298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,3/11/2011 15:56,5.79,,United Kingdom
574304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,3/11/2011 16:30,2.95,14428,United Kingdom
